,HOSPITAL NAME,LOCATION,NO. OF DOCTORS,NO. OF BEDS,LINKS
366,Brinda Hospital,"Nagarbhavi, Bangalore",17.0,,https://www.practo.com/bangalore/hospital/brinda-hospital-nagarbhavi-3
367,Apollo Cradle,"Koramangala 6 Block, Bangalore",1.0,15.0,https://www.practo.com/bangalore/hospital/apollo-cradle-16-koramangala-6-block
368,Deepak Hospital,"Jayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/deepak-hispital-jayanagar
369,Pralaksha Hospital,"Hosur Road, Bangalore",11.0,35.0,https://www.practo.com/bangalore/hospital/pralaksha-hospital-hosa-road-chennakeshava-nagar-bangalore-electronics-city
370,Sapthagiri Hospital,"Jalahalli, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/sapthagiri-hospital-hesaraghatta
371,Birthright By Rainbow,"Marathahalli, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/rainbow-children-s-hospital-marathahalli-1-marathahalli
372,Asha Nursing Home,"Banaswadi, Bangalore",9.0,16.0,https://www.practo.com/bangalore/hospital/asha-nursing-home-banaswadi-1
373,Spurthy Hospital,"BTM Layout, Bangalore",8.0,15.0,https://www.practo.com/bangalore/hospital/spurthy-hospital-tavarekere
374,Sri Sai Krupa Hospital,"Sahakaranagar, Bangalore",10.0,30.0,https://www.practo.com/bangalore/hospital/sri-sai-krupa-hospital-1-sahakaranagar
375,SMT Shakuntala Patil Eye Hospital & Shakuntala Vision Care,"Basavanagudi, Bangalore",1.0,1.0,https://www.practo.com/bangalore/hospital/smt-shakuntala-patil-eye-hospital-shakuntala-vision-care-basavanagudi
376,Athreya Hospital,"Hosur Road, Bangalore",11.0,50.0,https://www.practo.com/bangalore/hospital/athreya-hospital-electronics-city
377,Sri Venkateshwara Nethralaya,"Rajarajeshwarinagar, Bangalore",1.0,10.0,https://www.practo.com/bangalore/hospital/sri-venkateshwara-nethralaya-rajarajeshwarinagar
378,Mathru Nursing Home,"Hulimavu, Bangalore",6.0,15.0,https://www.practo.com/bangalore/hospital/mathru-nursing-home-hulimavu
379,Subbiah Hospital,"Mathikere - BEL, Bangalore",5.0,24.0,https://www.practo.com/bangalore/hospital/subbiah-hospital-mathikere-mathikere-bel
380,Bhagwan Mahaveer Jain Hospital,"Banashankari 3rd Stage, Bangalore",8.0,100.0,https://www.practo.com/bangalore/hospital/bhagwan-mahaveer-jain-hospital-girinagar-banashankari-3rd-stage
381,Tara Day Care Center,"JP Nagar 8 Phase, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/tara-day-care-center-jp-nagar-8-phase
382,Manipal Hospital,"Whitefield, Bangalore",8.0,280.0,https://www.practo.com/bangalore/hospital/manipal-hospital-whitefield
383,The Venlakh Hospital,"Chamarajpet, Bangalore",2.0,50.0,https://www.practo.com/bangalore/hospital/venlakh-hospital-chamarajpet
384,Pranavam Ayurvedic Treatment Centre,"Nagawara, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/pranavam-ayurvedic-treatment-center-nagawara
385,Republic Hospital,"Richmond Town, Bangalore",9.0,70.0,https://www.practo.com/bangalore/hospital/republic-hospital-richmond-town-1
386,Bagavathi Multi Speciality Hospital,"HSR Layout, Bangalore",2.0,40.0,https://www.practo.com/bangalore/hospital/bagavathi-multi-speciality-hospital
387,SG Hospital,"Banashankari, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/sg-hospital-banashankari
388,Medstar Speciality Hospital,"Sahakaranagar, Bangalore",1.0,35.0,https://www.practo.com/bangalore/hospital/medstar-speciality-hospital-sahakaranagar-2-sahakaranagar
389,S. R. HOSPITAL,"Kumaraswamy Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/s-r-hospital-kumaraswamy-layout
390,Dhanavanthari Ayurvedic Therapy Centre,"New BEL Road, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/dhanavanthari-ayurvedic-therapy-centre-new-bel-road-new-bel-road
391,Dr. Levine Memorial Hospital,"Bellandur, Bangalore",32.0,,https://www.practo.com/bangalore/hospital/levine-memorial-hospital-sarjapur-road
392,Trupthi Nursing Home,"Basaveshwaranagar, Bangalore",7.0,10.0,https://www.practo.com/bangalore/hospital/trupthi-nursing-home-basaveshwaranagar
393,Anugraha Nursing Home,"Malleswaram, Bangalore",2.0,15.0,https://www.practo.com/bangalore/hospital/anugraha-nursing-home-2-malleswaram
394,Suresh Hospital & Diagnostics,"Rajajinagar, Bangalore",7.0,,https://www.practo.com/bangalore/hospital/suresh-hospital-diagnostics-rajajinagar
395,GarbhaGudi IVF Center,"Kalyan Nagar, Bangalore",1.0,5.0,https://www.practo.com/bangalore/hospital/garbhagudi-ivf-center-kalyan-nagar-1
396,Shri Vijayalakshmi Hospital & Trauma Centre,"Hennur, Bangalore",3.0,15.0,https://www.practo.com/bangalore/hospital/shri-vijayalakshmi-hospital-trauma-centre-hennur
397,Manipal Ankur Andrology & Reproductive Services,"Jayanagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/manipal-ankur-1-jayanagar
398,Deepashri Hospital,"Nagarbhavi, Bangalore",11.0,,https://www.practo.com/bangalore/hospital/deepashri-hospital-nagarbhavi
399,Abhay Hospital,"Jnanabharathi, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/abhay-hospital
400,Sparsh Super Speciality Hospital,"Yeshwanthpur, Bangalore",14.0,250.0,https://www.practo.com/bangalore/hospital/sparsh-super-speciality-hospital-yeshwanthpur-1
401,HSR Hospital and Maternity Centre,"HSR Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/hsr-hospital-and-maternity-centre-hsr-layout
402,Sai Jyoti Eye and Dental Hospital,"Ulsoor, Bangalore",2.0,10.0,https://www.practo.com/bangalore/hospital/sai-jyoti-eye-dental-hospital-ulsoor-1
403,Vasan Eye Care Hospital - Rajajinagar,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vasan-eye-care-hospital-rajajinagar-rajajinagar
404,Beams Hospital,"Koramangala, Bangalore",10.0,8.0,https://www.practo.com/bangalore/hospital/beams-hospital-koramangala-1
405,Nightingales Home Health Services,"Whitefield, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/nightingales-home-health-services-whitefield
406,Radhakrishna Multispeciality Hospital,"Banashankari 3rd Stage, Bangalore",1.0,50.0,https://www.practo.com/bangalore/hospital/radhakrishna-multispeciality-hospital-banashankari-3rd-stage
407,Blossom Multispecialty Hospital,"Electronics City, Bangalore",1.0,40.0,https://www.practo.com/bangalore/hospital/blossom-hospital-electronics-city
408,Shraddha Eye Care Hospital,"Padmanabhanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/shraddha-eye-care-hospital-padmanabhanagar
409,Mathru Multispecialty Hospital,"Kanakpura Road, Bangalore",1.0,35.0,https://www.practo.com/bangalore/hospital/mathru-nursinng-home-bannerghatta-road
410,Unity Hospital,"Rajarajeshwarinagar, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/unity-hospital-rajarajeshwarinagar
411,Bangalore Nethralaya,"Vijayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/bangalore-nethralaya-vijayanagar
412,Omega Multispeciality Hospital,"Yelahanka New Town, Bangalore",7.0,40.0,https://www.practo.com/bangalore/hospital/omega-multispeciality-hospital-yelahanka-new-town
413,Vishwa Bharathi Hospital,"Banashankari 1st Stage, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/vishwa-bharathi-hospital-banashankari-1st-stage
414,Zilme Hospitals,"Horamavu, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/zilme-hospitals-horamavu-1-1
415,"Shree Prajana Superspeciality Dental Hospital, Root Canal & Implant Centre","Bellandur, Bangalore",12.0,,https://www.practo.com/bangalore/hospital/shree-prajana-super-speciality-dental-hospital-bellandur
416,Belaku Eye Hospital,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/belaku-eye-hospital-kengeri
417,Gangorthri Hospital ,"BTM Layout, Bangalore",5.0,,https://www.practo.com/bangalore/hospital/dr-shrinidhi-i-s-btm-layout
418,Subbiah Hospital ,"Mathikere - BEL, Bangalore",1.0,28.0,https://www.practo.com/bangalore/hospital/subbiah-hospital-mathikere-bel-1
419,Sri Krishna Hospital,"Bannerghatta Road, Bangalore",2.0,20.0,https://www.practo.com/bangalore/hospital/sri-krishna-hospital-bannerghatta-road
420,Prakruthi Veterinary Hospital,"Banashankari, Bangalore",4.0,2.0,https://www.practo.com/bangalore/hospital/prakruthi-veterinary-hospital-banashankari-3rd-stage-1
421,Sadguna Hi Tech Hospital,"Rajajinagar, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/sadguna-hi-tech-hospital-rajajinagar
422,Dr.T V Ramesh Piles Hospital,"Ganganagar, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/dr-t-v-ramesh-piles-hospital-rt-nagar
423,Manipal Ankur,"Kalyan Nagar, Bangalore",1.0,25.0,https://www.practo.com/bangalore/hospital/manipal-ankur-kalyan-nagar-kalyan-nagar
424,Mamatha Nursing Home,"Rajajinagar, Bangalore",25.0,10.0,https://www.practo.com/bangalore/hospital/mamatha-nursing-home-rajajinagar-1
425,Shifaa Hospital,"Vasanthnagar, Bangalore",1.0,200.0,https://www.practo.com/bangalore/hospital/shifaa-hospital-vasanthnagar
426,Shree Nandi Hospital,"Chamarajpet, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/shree-nandi-hospital-chamarajpet
427,Chamundi Hospital,"Madiwala, Bangalore",1.0,10.0,https://www.practo.com/bangalore/hospital/chamundi-hi-tech-hospital-madiwala
428,Healing Earth Multi-Speciality Ayurveda Hospital,"HSR Layout, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/healing-earth-multi-speciality-ayurveda-hospital-hsr-layout
429,Anugraha Hospital,"Electronics City, Bangalore",16.0,,https://www.practo.com/bangalore/hospital/anugraha-hospital-electronics-city
430,I- Smile Align Dental Clinic,"Koramangala 1 Block, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/i-smile-align-dental-clinic-koramangala-1-block
431,Cloudnine Fertility,"JP Nagar 5 Phase, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/cloudnine-fertility-jp-nagar
432,Vinayaka Speciality Hospital,"Vijayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vinayaka-speciality-hospital-vijayanagar
433,Mysore Road Hitech Hospital,"Nayandahalli, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/mysore-road-hitech-hospital-nayandahalli
434,Sadguru ONCOSPECIALITY Clinic,"Basavanagudi, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/kidwai-institute-of-oncology-jayanagar
435,Raghavendra People Tree Hospital,"T Dasarahalli, Bangalore",5.0,100.0,https://www.practo.com/bangalore/hospital/raghavendra-people-tree-hospitals-t-dasarahalli
436,Atreya Ayurveda Hospital,"Padmanabhanagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/atreya-ayurveda-hospital-banashankari-2nd-stage
437,Vasan Dental Care,"HRBR Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vasan-dental-care
438,Life Plus Hospital,"Indiranagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/none-6-indiranagar
439,Victoria Hospital,"K R Market, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/victoria-hospital-k-r-market-1
440,New Dental Hospital,"Banaswadi, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/new-dental-hospital-banaswadi
441,Hematology Centre- BGS Hospital Kengeri,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/haematology-centre-bgs-hospital-kengeri-kengeri
442,Bakson's Homoeopathic Centre for Allergy,"Indiranagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/bakson-s-homoeopathy-indira-nagar-indiranagar
443,Ramakrishna Nursing Home,"Malleswaram, Bangalore",2.0,22.0,https://www.practo.com/bangalore/hospital/ramakrishna-nursing-home-malleswaram
444,Devi Nursing Home,"Koramangala 2 Block, Bangalore",4.0,1.0,https://www.practo.com/bangalore/hospital/devi-nursing-home-koramangala-2-block
445,M.V. Centre For Diabetes,"Koramangala, Bangalore",1.0,1.0,https://www.practo.com/bangalore/hospital/m-v-centre-for-diabetes-koramangala
446,Nethralakshi Eye Hospital,"Chamarajpet, Bangalore",2.0,30.0,https://www.practo.com/bangalore/hospital/nethrakashi-eye-hospital-chamarajpet
447,Sevabhaya Hospital,"Rajajinagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/sevabhai-hospital-rajajinagar
448,NationWide Indira Nagar Clinic,"Indiranagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/nationwide-clinics-indiranagar-1
449,Unity Hospital,"Rajarajeshwarinagar, Bangalore",4.0,5.0,https://www.practo.com/bangalore/hospital/unity-hospital-rajarajeshwari-nagar-bangalore-rajarajeshwarinagar
450,Clinique Belle ,"Koramangala, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/clinique-belle-koramangala-1
451,Aditi Hospital,"Anekal, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/aditi-hospital-anekal-1
452,VEDAM AYURVEDA HOSPITAL,"BTM Layout 1st Stage, Bangalore",2.0,10.0,https://www.practo.com/bangalore/hospital/vedam-ayurveda-hospital-btm-layout-1st-stage
453,HCG Hospitals,"Koramangala 5 Block, Bangalore",2.0,6.0,https://www.practo.com/bangalore/hospital/hcg-hospitals-koramangala-5-block
454,Ananya Hospital,"Rajajinagar, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/ananya-hospital-rajajinagar-2
455,Shankar Nursing Home,"KR Puram, Bangalore",2.0,5.0,https://www.practo.com/bangalore/hospital/shankar-nursing-home-kr-puram
456,Dhanavantri Hospital,"Shantinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/yellamma-dasappa-hospital-shantinagar
457,Dr. K. N. Srikanth @ Mallige Medical Centre,"Seshadripuram, Bangalore",15.0,,https://www.practo.com/bangalore/hospital/mallige-medical-centre-seshadripuram-1
458,Bengaluru Smiles Hospital,"Mathikere - BEL, Bangalore",2.0,50.0,https://www.practo.com/bangalore/hospital/bangalore-smiles-hospital-mathikere-bel
459,Divyadristhi Eye Hospital,"Vijayanagar, Bangalore",1.0,5.0,https://www.practo.com/bangalore/hospital/divyadristhi-eye-hospital-vijayanagar
460,Santhigiri Ayurveda & Siddha Hospital,"Adugodi, Bangalore",72.0,,https://www.practo.com/bangalore/hospital/santhigiri-ayurveda-siddha-hospital-koramangala
461,Health  Cottage  Hospital,"Ulsoor, Bangalore",1.0,20.0,https://www.practo.com/bangalore/hospital/health-cottage-hospital-indiranagar
462,Dr. Agarwal Hospitals,"Langford Road, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/dr-agarwal-hospitals-shantinagar
463,Nagarathna Hospital,"Kanakpura Road, Bangalore",1.0,8.0,https://www.practo.com/bangalore/hospital/nagarathna-hospital-konanakunte
464,Hitech Kidney Stone Hospital,"Jayanagar 7 Block, Bangalore",1.0,3.0,https://www.practo.com/bangalore/hospital/hitech-kidney-stone-hospital-jayanagar-7-block
465,"CVTS Associates, Sparsh Superspeciality Hospital","Yeshwanthpur, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/cvts-associates-hcg-hospitals-basaveshwaranagar
466,Davita Care India Pvt. Ltd,"Shantinagar, Bangalore",4.0,20.0,https://www.practo.com/bangalore/hospital/davita-care-india-pvt-ltd-shantinagar
467,KIMS Hospital,"Banashankari 2nd Stage, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/kims-hospital-banashankari-2nd-stage
468,Vinayaka speciality hospital,"Bommanahalli, Bangalore",3.0,4.0,https://www.practo.com/bangalore/hospital/vinayaka-speciality-hospital-1
469,Svastha Hospital,"Whitefield, Bangalore",1.0,60.0,https://www.practo.com/bangalore/hospital/svastha-hospital-whitefield
470,Hitech Kidney Stone Hospital,"Kumara Park West, Bangalore",1.0,5.0,https://www.practo.com/bangalore/hospital/hitech-kidney-stone-hospital-kumara-park-west
471,Dr. Agarwal's Eye Hospital,"Padmanabhanagar, Bangalore",2.0,2.0,https://www.practo.com/bangalore/hospital/dr-agarwal-s-eye-hospital-2-2
472,V S Dental College & Hospital,"VV Puram, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/v-s-dental-college-hospital-vv-puram
473,ESI Hospital,"Indiranagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/esi-hospital-indiranagar-1
474,"Milann - The Fertility Center, Msr","New BEL Road, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/msr-milann-fertility-center-new-bel-road
475,The Family Doctor,"Sahakaranagar, Bangalore",9.0,,https://www.practo.com/bangalore/hospital/the-family-doctor-26-sahakaranagar
476,KSAC Hospital,"Koramangala 6 Block, Bangalore",2.0,4.0,https://www.practo.com/bangalore/hospital/kerala-sanjeevani-ayurvedic-centre-koramangala
477,Sri Ram Hospital,"KR Puram, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sri-ram-hospital-2-kr-puram
478,Paramshetty's KDC Hospital Pvt Ltd - Rajarajeshwari Nagar,"Rajarajeshwarinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/paramshetty-s-kdc-hospital-pvt-ltd-rajarajeshwari-nagar-rajarajeshwarinagar
479,Mathru Hospital,"Electronics City, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/mathru-hospital-1-electronics-city
480,Sahasra Hospitals,"Jayanagar, Bangalore",1.0,35.0,https://www.practo.com/bangalore/hospital/sahasra-hospitals-jayanagar-1
481,Eswar Hospital,"Nandini Layout, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/eswar-hospital-nandini-layout
482,Bangalore Kidney Stone Hospital,"Wilson Garden, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/bangalore-kidney-stone-hospital-wilson-garden
483,Manipal Hospital Whitefield,"Whitefield, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/manipal-hospital-whitefield-1-whitefield-1
484,Partha Dental Hospital,"Electronics City, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/partha-dental-hospital-electronics-city
485,Bakson's Homoeopathic Centre for Allergy,"Jayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/baksons-homoeopathy-jayanagar
486,Dentys Dental Care - Jayanagar,"Jayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/denty-s-dental-care-jayanagar-1-jayanagar
487,Dr Solanki Eye Hospital,"Malleswaram, Bangalore",8.0,10.0,https://www.practo.com/bangalore/hospital/dr-solanki-eye-hospital-malleswaram
488,"CHIRAG HOSPITAL, Bangalore","JP Nagar 2 Phase, Bangalore",9.0,25.0,https://www.practo.com/bangalore/hospital/chirag-hospital-bangalore-jp-nagar-2-phase
489,JMJ Hospital,"Nagawara, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/jmj-hospital-nagawara
490,DaVita Care India Pvt. Ltd.,"Banashankari 2nd Stage, Bangalore",1.0,20.0,https://www.practo.com/bangalore/hospital/davita-at-excel-care-bangalore-banashankari-2nd-stage
491,Dentys Dental Care - Basaveshwara Nagar,"Basaveshwaranagar, Bangalore",8.0,,https://www.practo.com/bangalore/hospital/denty-s-dental-care-basaveshwara-nagar-basaveshwaranagar-2
492,Mathru Hospital,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/mathru-hospital-1-kengeri
493,Dentys Dental Care - Kormangala,"Koramangala 5 Block, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/denty-s-dental-care-kormangala-koramangala-5-block
494,Mathrutva Fertility Centre,"Koramangala, Bangalore",7.0,30.0,https://www.practo.com/bangalore/hospital/mathrutva-fertility-centre-koramangala
495,Mallige Hospital,"Peenya, Bangalore",2.0,15.0,https://www.practo.com/bangalore/hospital/mallige-nursing-home
496,Vijaya Hospital,"Dasarahalli, Bangalore",2.0,25.0,https://www.practo.com/bangalore/hospital/vijaya-hospital-dasarahalli
497,Beneka Nursing Home,"Magadi Road, Bangalore",7.0,,https://www.practo.com/bangalore/hospital/beneka-nursing-home-kamakshipalya
498,Bgs Global Hospitals,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/bgs-global-hospitals-kengeri-4-4
499,Partha Dental Hospital,"Malleswaram, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/partha-dental-hospital-malleshwaram-malleswaram
500,Partha Dental Hospital,"Basavanagudi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/partha-dental-hospital-basanvangudi-basavanagudi
501,Shiva Nursing Home,"Wilson Garden, Bangalore",5.0,,https://www.practo.com/bangalore/hospital/shiva-nursing-home-adugodi
502,Republic Maternity Centre,"Bapujinagar, Bangalore",1.0,10.0,https://www.practo.com/bangalore/hospital/republic-maternity-centre-vijayanagar
503,Partha Dental Hospital,"Jayanagar 9 Block, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/partha-dental-jayanagar
504,LAKSHMI HOSPITAL,"RT Nagar, Bangalore",8.0,,https://www.practo.com/bangalore/hospital/lakshmi-hospital-rt-nagar-1
505,Vasan Dental Care,"HSR Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vasan-dental-care-1-4
506,Vasan Dental Care,"Bannerghatta Road, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vasan-eye-care-5-arakere
507,Vasan Eye Care Hospital,"Vijayanagar, Bangalore",2.0,2.0,https://www.practo.com/bangalore/hospital/vasan-eye-care-hospital-11
508,Nightingales Home Health Services,"Sahakaranagar, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/nightingales-home-health-services-sahakaranagar
509,Partha Dental Hospital,"Bellandur, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/partha-dental-hospital-bellandur
510,K L Hospital,"Ramamurthy Nagar, Bangalore",2.0,55.0,https://www.practo.com/bangalore/hospital/k-l-hospital-kalkere-1
511,Jain Institute of Vascular Sciences,"Vasanthnagar, Bangalore",4.0,400.0,https://www.practo.com/bangalore/hospital/jain-institute-of-vascular-sciences-vasanthnagar
512,"Nova Hospitals, BTM 6th Stage, Bangalore","BTM Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/shobha-multispeciality-clinic-diagnostic-jp-nagar
513,Cupa Animal care Hospital,"RT Nagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/cupa-animal-care-hospital-rt-nagar-1
514,Gunasheela Fertility Centre,"Koramangala 3 Block, Bangalore",1.0,1.0,https://www.practo.com/bangalore/hospital/gunasheela-surgical-and-maternity-hospital-ivf-centre-koramangala-koramangala-3-block
515,Swastik Hospital,"Chamarajpet, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/swastik-hospital-chamarajpet
516,Sakra IVF Centre,"Bellandur, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sakra-ivf-centre-varthur
517,NationWide Bannerghatta Health Centre,"Bannerghatta Road, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/nationwide-bannerghatta-health-centre-bannerghatta-road
518,Hematology & Bone Marrow Transplant Center,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/hematology-bone-marrow-transplant-center-kengeri-3
519,Arya Vaidya Hospital,"Nagarbhavi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/arya-vaidya-hospital-nagarbhavi
520,P R Desai Hospital,"Malleswaram, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/dr-jyothika-desai-p-r-desai-hospital-malleswaram
521,Bangalore Hospital,"Basavanagudi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/bangalore-hospital-basavanagudi-1
522,Vasan Dental Care,"JP Nagar 1 Phase, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/vasan-dental-care-1-jp-nagar
523,Kusuma Hospital,"Banashankari 3rd Stage, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/kusuma-hospital-banashankari-3rd-stage
524,Shreya Hospital,"Kengeri, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/shreya-hospital-kengeri-1
525,Fracture and Orthopedic Clinic(A unit of K.S Orthopedic Foundation),"Malleswaram, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/fracture-and-orthopedic-clinic-a-unit-of-k-s-orthopedic-foundation-malleswaram
526,Hitech Unity Hospital,"Bapujinagar, Bangalore",1.0,25.0,https://www.practo.com/bangalore/hospital/new-unity-hospital-magadi-road
527,Dr. Agarwal's Eye Hospital,"Frazer Town, Bangalore",1.0,4.0,https://www.practo.com/bangalore/hospital/dr-agarwals-eye-hospital-coles-road-frazer-town
528,Lakshmi Eye Hospital,"Yelahanka, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/lakshmi-eye-hospital-yelahanka
529,Vasan Eye Care Hospital,"Bannerghatta Road, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/vasan-eye-care-26-arekere
530,Asha Kiran Hospital,"RT Nagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/asha-kiran-hospital-rt-nagar
531,Divine Speciality Hospital,"Benson Town, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/divine-speciality-hospital-benson-town-benson-town
532,Sri Vijaya Hospital,"Kasturi nagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sri-vijaya-hospital-ramamurthy-nagar
533,Ashraya Hospital,"Nagarbhavi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/ashraya-hospital-nagarbhavi-1
534,Adarsh Multi Specialty Hospital,"Kengeri, Bangalore",1.0,20.0,https://www.practo.com/bangalore/hospital/adarsh-multi-specialty-hospital-kengeri
535,SM Hospital,"RT Nagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/s-m-hospital-rt-nagar
536,Manasa Hospital,"Vijayanagar, Bangalore",1.0,39.0,https://www.practo.com/bangalore/hospital/manasa-hospital-1-2
537,Guduchi The Ayurvedism,"Kammana Halli, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/guduchi-the-ayurvedism-kammana-halli-1
538,Prema Nursing Home Maternity and Casualty Centre,"Jayanagar 8 Block, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/prema-nursing-home-maternity-and-casualty-centre-jayanagar-8-block
539,K.T.G. Hospital,"Peenya, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/physio-peenya
540,Kare Scan Center,"Austin Town, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/orthopaedic-and-joint-replacement-austin-town
541,Shri Sai North Side Hospital,"Sahakaranagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/shri-sai-north-side-hospital-sahakaranagar
542,H M T Hospital,"Jalahalli, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/h-m-t-hospital-jalahalli
543,Aryan Multispeciality Hospital,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/aryan-multispeciality-hospital-rajajinagar
544,Srinivasa Hospital,"Vijayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/srinivasa-hospital-1-vijayanagar
545,Subash Hospital,"Bidadi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/subash-hospital-kengeri
546,Sathya Sai Orthopaedic Hospital,"KR Puram, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sathya-sai-orthopaedic-hospital-kr-puram
547,Radha Krishna Hospital,"Hosakerehalli, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/radha-krishna-hospital-hosakerehalli
548,East Point Hospital,"Mahadevapura, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/east-point-hospital-mahadevapura
549,Sunara Multi Speciality Hospital,"Yeshwanthpur, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sunara-multi-speciality-hospital-yeshwanthpur
